Unnamed: 0,row ID,row ID.1,Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,Compound Key,Standard Type,Standard Relation,IC50,Standard Units,Structure,Data Validity Comment,Comment,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,smiles,Properties,Cluster,Cluster (to number),Tanimoto,inout,cluster
232,Row1660,Row242,CHEMBL2035024,,0,339.44,10,IC50,=,787.0,nM,NC1(CCC1)c2ccc(cc2)-c3ncc4cccn4c3-c5ccccc5,,,CHEMBL2039955,Inhibition of AKT1,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL2034885,1,Scientific Literature,J. Med. Chem.,2012,NC1(CCC1)c2ccc(cc2)-c3ncc4cccn4c3-c5ccccc5,,Row2497,63,0.3577293157577514,in,6
233,Row1672,Row390,CHEMBL3699684,,0,353.47,BDBM149509,IC50,=,829.0,nM,Cc1cc2nc(c(-c3ccccc3)n2cc1)-c4ccc(cc4)C5(N)CCC5,,287955.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,Cc1cc2nc(c(-c3ccccc3)n2cc1)-c4ccc(cc4)C5(N)CCC5,,Row390,61,0.3481991291046142,in,6
234,Row1683,Row3903,CHEMBL3703146,,0,354.46,BDBM149653,IC50,=,854.0,nM,Nc1ccc2nc(c(-c3ccccc3)n2c1)-c4ccc(cc4)C5(N)CCC5,,288095.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,Nc1ccc2nc(c(-c3ccccc3)n2c1)-c4ccc(cc4)C5(N)CCC5,,Row3903,64,0.3452259600162506,in,6
235,Row1689,Row83,CHEMBL3649687,,0,445.57,BDBM130242,IC50,=,871.0,nM,NC1(CCC1)c2ccc(cc2)-n3c(nc4ccc(NCc5ccccc5)nc34)-c6ccccc6,,262012.0,CHEMBL3706066,"Alpha Screen Assay: AKT1 activity was assayed using the GSK3-derived biotinylated peptide substrate, crosstide (biotin-GRPRTSSFAEG), and AlphaScreen (Amplified Luminescent Proximity Homogeneous Assay) technology. AKT1 activation was achieved by the addition of the activating kinases PDK1 and MAPKAPK2, lipid vesicles, and ATP. The extent of peptide phosphorylation was determined using a phospho-AKT substrate antibody and acceptor beads conjugated to Protein A and donor beads conjugated to streptavidin that bind to the biotin on the peptide. Excitation of the donor beads converted ambient oxygen to excited singlet oxygen which, when in close proximity to acceptor beads, reacted with acceptor beads resulting in signal amplification.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638999,37,BindingDB Database,,2014,NC1(CCC1)c2ccc(cc2)-n3c(nc4ccc(NCc5ccccc5)nc34)-c6ccccc6,,Row1890,31,0.2957891523838043,in,6
236,Row1696,Row1476,CHEMBL3699769,,0,396.49,BDBM149598,IC50,=,893.0,nM,Cc1cn2c(nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5)c(c1)C(N)=O,,288039.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,Cc1cn2c(nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5)c(c1)C(N)=O,,Row199,52,0.3124505281448364,in,6
237,Row1708,Row2015,CHEMBL2035018,,0,339.44,4,IC50,=,926.0,nM,NC1(CCC1)c2ccc(cc2)-c3nn4cccc4cc3-c5ccccc5,,,CHEMBL2039955,Inhibition of AKT1,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL2034885,1,Scientific Literature,J. Med. Chem.,2012,NC1(CCC1)c2ccc(cc2)-c3nn4cccc4cc3-c5ccccc5,,Row2497,63,0.3720262944698334,in,6
238,Row1720,Row2716,CHEMBL3699711,,0,433.53,BDBM149537,IC50,=,989.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4cc(ccn4c3-c5ccccc5)-c6ccc(F)cc6,,287982.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4cc(ccn4c3-c5ccccc5)-c6ccc(F)cc6,,Row390,61,0.3248156905174255,in,6
239,Row1748,Row3781,CHEMBL3699666,,0,380.5,BDBM149491,IC50,=,1009.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4nc(ccn4c3-c5ccccc5)C6CC6,,287937.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4nc(ccn4c3-c5ccccc5)C6CC6,,Row1891,72,0.3366494178771972,in,6
240,Row1752,Row3170,CHEMBL3699741,,0,453.55,BDBM149567,IC50,=,1066.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4nc(ccn4c3-c5ccccc5)OCC6(CC6)C(N)=O,,288012.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4nc(ccn4c3-c5ccccc5)OCC6(CC6)C(N)=O,,Row1891,72,0.3038845658302307,in,6
241,Row1767,Row2524,CHEMBL3699731,,0,426.52,BDBM149557,IC50,=,1136.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4ccc(cn4c3-c5ccccc5)C(=O)NCCO,,288002.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4ccc(cn4c3-c5ccccc5)C(=O)NCCO,,Row3903,64,0.2969792783260345,in,6
242,Row1768,Row694,CHEMBL3699665,,0,354.46,BDBM149490,IC50,=,1157.0,nM,Cc1ccn2c(c(nc2n1)-c3ccc(cc3)C4(N)CCC4)-c5ccccc5,,287936.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,Cc1ccn2c(c(nc2n1)-c3ccc(cc3)C4(N)CCC4)-c5ccccc5,,Row1891,72,0.3416771590709686,in,6
243,Row1772,Row2272,CHEMBL3699704,,0,414.51,BDBM149530,IC50,=,1186.0,nM,COCCOc1ccn2c(n1)nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5,,287975.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,COCCOc1ccn2c(n1)nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5,,Row1891,72,0.3080250024795532,in,6
244,Row1780,Row3029,CHEMBL3699707,,0,398.51,BDBM149533,IC50,=,1225.0,nM,CC(C)Oc1ccn2c(n1)nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5,,287978.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,CC(C)Oc1ccn2c(n1)nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5,,Row1891,72,0.3165709376335144,in,6
245,Row1786,Row3701,CHEMBL2035025,,0,340.43,11,IC50,=,1262.0,nM,NC1(CCC1)c2ccc(cc2)-c3ncc4nccn4c3-c5ccccc5,,,CHEMBL2039955,Inhibition of AKT1,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL2034885,1,Scientific Literature,J. Med. Chem.,2012,NC1(CCC1)c2ccc(cc2)-c3ncc4nccn4c3-c5ccccc5,,Row390,61,0.3605870604515075,in,6
246,Row1787,Row2281,CHEMBL3703167,,0,355.44,BDBM149674,IC50,=,1273.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4cc(O)ccn4c3-c5ccccc5,,288115.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4cc(O)ccn4c3-c5ccccc5,,Row390,61,0.345100849866867,in,6
247,Row1792,Row1014,CHEMBL3699708,,0,438.58,BDBM149534,IC50,=,1315.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4nc(ccn4c3-c5ccccc5)OC6CCCCC6,,287979.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4nc(ccn4c3-c5ccccc5)OC6CCCCC6,,Row1891,72,0.3150776326656341,in,6
248,Row1799,Row3886,CHEMBL3699760,,0,482.0,BDBM149589,IC50,=,1368.0,nM,Cc1c(Cl)cn2c(nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5)c1-c6ccc(F)cc6,,288031.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,Cc1c(Cl)cn2c(nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5)c1-c6ccc(F)cc6,,Row199,52,0.2975997924804687,in,6
249,Row1800,Row1628,CHEMBL3699709,,0,432.53,BDBM149535,IC50,=,1385.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4nc(ccn4c3-c5ccccc5)Oc6ccccc6,,287980.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4nc(ccn4c3-c5ccccc5)Oc6ccccc6,,Row1891,72,0.3211595416069031,in,6
250,Row1820,Row1247,CHEMBL3703170,,0,353.47,BDBM149678,IC50,=,1505.0,nM,Cc1cccc2nc(c(-c3ccccc3)n21)-c4ccc(cc4)C5(N)CCC5,,288119.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,Cc1cccc2nc(c(-c3ccccc3)n21)-c4ccc(cc4)C5(N)CCC5,,Row390,61,0.3415585458278656,in,6
251,Row1822,Row644,CHEMBL3703168,,0,432.53,BDBM149675,IC50,=,1510.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4ccc(cn4c3-c5ccccc5)-c6cccnc6O,,288116.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4ccc(cn4c3-c5ccccc5)-c6cccnc6O,,Row3903,64,0.3126026093959808,in,6
252,Row1834,Row1015,CHEMBL3699714,,0,379.51,BDBM149540,IC50,=,1636.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4cc(ccn4c3-c5ccccc5)C6CC6,,287985.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4cc(ccn4c3-c5ccccc5)C6CC6,,Row390,61,0.3396770358085632,in,6
