Unnamed: 0,row ID,row ID.1,Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,Compound Key,Standard Type,Standard Relation,IC50,Standard Units,Structure,Data Validity Comment,Comment,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,smiles,Properties,Cluster,Cluster (to number),Tanimoto,inout,cluster
1662,Row1947,Row3428,CHEMBL3684459,,0,593.71,BDBM103173,IC50,=,3000.0,nM,COc1cc(ccc1)S(=O)(=O)NC2CCN(Cc3ccc(cc3)-c4nnc5-c6ccccc6Nc7ncccc7-n45)CC2,,220895.0,CHEMBL3705356,Biochemical Assay: Biochemical assay using Akt AlphaScreen (Amplified Luminescent Proximity Homogeneous Assay) technology.,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638978,37,BindingDB Database,,2013.0,COc1cc(ccc1)S(=O)(=O)NC2CCN(Cc3ccc(cc3)-c4nnc5-c6ccccc6Nc7ncccc7-n45)CC2,,Row2452,66,0.1599604189395904,out,6
1663,Row1948,Row341,CHEMBL440560,,0,477.57,13a,IC50,=,3029.0,nM,O=c1cnc(c([nH]1)-c2ccccc2)-c3ccc(CN4CCC(CC4)n5c6ccccc6[nH]c5=O)cc3,,,CHEMBL832603,"Inhibitory concentration against human Protein kinase B, alpha ",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1141888,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005.0,O=c1cnc(c([nH]1)-c2ccccc2)-c3ccc(CN4CCC(CC4)n5c6ccccc6[nH]c5=O)cc3,,Row2123,58,0.1724626719951629,out,6
1664,Row1949,Row3176,CHEMBL1922695,,0,825.97,"11, diastereomeric mixture",IC50,=,3100.0,nM,CC(C)[C@H](NC(=O)[C@@H]1CC[C@H]2[C@@H](COC(=O)N12)NC(=O)[C@H](CCCNC(N)=N)NC(=O)OCc3ccccc3)C(=O)NC(Cc4ccccc4)C(=O)NCc5ccccc5,,,CHEMBL1924333,Inhibition of His-tagged ATP-binding domain of AKT1 assessed as GRPRTSSFAEG crosstide phosphorylation using [33P]ATP,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1921701,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011.0,CC(C)[C@H](NC(=O)[C@@H]1CC[C@H]2[C@@H](COC(=O)N12)NC(=O)[C@H](CCCNC(N)=N)NC(=O)OCc3ccccc3)C(=O)NC(Cc4ccccc4)C(=O)NCc5ccccc5,,Row466,80,0.1189470887184143,out,6
1665,Row1950,Row3266,CHEMBL2312654,,0,461.4,21,IC50,=,3100.0,nM,Cc1cc(on1)-c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC4CCC(CC4)N(C)C,,,CHEMBL2317787,Inhibition of AKT1 (unknown origin) in presence of ATP,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL2311250,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013.0,Cc1cc(on1)-c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC4CCC(CC4)N(C)C,,Row3186,60,0.0887651368975639,out,6
1666,Row1951,Row3539,CHEMBL3930070,,0,346.43,BDBM181311,IC50,=,3100.0,nM,NC(=O)c1ccc(c2cncnc12)N3CC(CCc4ccccc4)CC3,,328334.0,CHEMBL3887082,"AKT Enzyme Assay: A TTP Mosquito liquid handling instrument is used to place 125 ul of the appropriate concentration of inhibitor in 100% DMSO (for a dose response curve calculation) into each well of a 384-well plate. To this reaction components are added to a final volume of 12.50 0.1 ng/uL His-AKT (Full Length), (Invitrogen, Part # P2999, Lot #641228C). 160 uM ATP (Fluka, 02055) 1 mM DTT (Sigma, D0632) 1 mM MgCl2 (Sigma, M1028) 1 uM substrate peptide (sequence FITC-AHA-GRPRTSSFAEG-NH2), synthesized by Tufts Peptide Synthesis service. 100 mM HEPES pH 7.5 (Calbiochem, 391338) 0.015% Brij-35 (Sigma, B4184)The reaction is incubated for 90 min at 25Â° C, and then stopped by the addition of 70 ul of Stop buffer (100 mM HEPES pH 7.5, 0.015% Brij-35, 10 mM EDTA (Sigma, E7889)).The plate is read on a Caliper LC 3000 in an Off-Chip mobility shift assay format, using the following parameters for a 12-sipper chip: screening pressure -2.3 psi, upstream voltage -500, and downstream voltage -3000.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3886157,37,BindingDB Database,,2015.0,NC(=O)c1ccc(c2cncnc12)N3CC(CCc4ccccc4)CC3,,Row1630,91,0.155033141374588,out,6
1667,Row1952,Row1469,CHEMBL381260,,0,492.65,10d,IC50,=,3110.0,nM,N[C@H](COc1cc(cnc1)/C=C/c2cc(ncc2)SCc3ccccc3)Cc4c[nH]c5ccccc45,,,CHEMBL867719,Inhibition of Akt1 using 10 uM ATP,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1146058,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006.0,N[C@H](COc1cc(cnc1)/C=C/c2cc(ncc2)SCc3ccccc3)Cc4c[nH]c5ccccc45,,Row77,56,0.122455708682537,out,6
1668,Row1953,Row3638,CHEMBL178349,,0,510.64,6,IC50,=,3136.0,nM,Oc1nc2ccccc2n1C3CCN(Cc4ccc(cc4)-c5cc6ccccc6nc5-c7ccccc7)CC3,,,CHEMBL832702,Inhibitory concentration against Akt1 kinase,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1141976,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005.0,Oc1nc2ccccc2n1C3CCN(Cc4ccc(cc4)-c5cc6ccccc6nc5-c7ccccc7)CC3,,Row31,68,0.2069412618875503,out,6
1669,Row1954,Row173,CHEMBL450487,,0,369.39,11d,IC50,=,3160.0,nM,CCn1c2c(cnc(c2nc1-c3nonc3N)-c4cn[nH]c4)OCCCN,,,CHEMBL1028090,Inhibition of human AKT1,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1140130,1,Scientific Literature,J. Med. Chem.,2008.0,CCn1c2c(cnc(c2nc1-c3nonc3N)-c4cn[nH]c4)OCCCN,,Row2429,38,0.1147490665316581,out,6
1670,Row1955,Row282,CHEMBL410235,,0,401.47,13f,IC50,=,3190.0,nM,CS(=O)(=O)N1CCC2(CN(c3ncnc4[nH]ccc34)c5ccc(F)cc25)CC1,,,CHEMBL936668,Inhibition of AKT1,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1143084,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,CS(=O)(=O)N1CCC2(CN(c3ncnc4[nH]ccc34)c5ccc(F)cc25)CC1,,Row2845,36,0.1147908270359039,out,6
1671,Row1956,Row2054,CHEMBL205514,,0,344.42,17c,IC50,=,3200.0,nM,N[C@@H](Cc1ccccc1)C(=O)Nc2cc(cnc2)/C=C/c3ccncc3,,,CHEMBL867719,Inhibition of Akt1 using 10 uM ATP,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1146058,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006.0,N[C@@H](Cc1ccccc1)C(=O)Nc2cc(cnc2)/C=C/c3ccncc3,,Row615,77,0.128719225525856,out,6
1672,Row1957,Row3864,CHEMBL3684442,,0,531.6,BDBM103155,IC50,=,3200.0,nM,O=C(c1ccc(F)cc1)N2CCN(Cc3ccc(cc3)-c4nnc5-c6ccccc6Nc7ncccc7-n45)CC2,,220877.0,CHEMBL3705356,Biochemical Assay: Biochemical assay using Akt AlphaScreen (Amplified Luminescent Proximity Homogeneous Assay) technology.,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638978,37,BindingDB Database,,2013.0,O=C(c1ccc(F)cc1)N2CCN(Cc3ccc(cc3)-c4nnc5-c6ccccc6Nc7ncccc7-n45)CC2,,Row2452,66,0.1498557180166244,out,6
1673,Row1958,Row239,CHEMBL1255592,,0,409.92,24,IC50,=,3203.0,nM,Cc1cc2ncnc(c2cc1)N3CCN(CC3)C(=O)[C@H](N)Cc4ccc(Cl)cc4,,,CHEMBL1259574,Inhibition of AKT1 by IMAP assay,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1255571,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010.0,Cc1cc2ncnc(c2cc1)N3CCN(CC3)C(=O)[C@H](N)Cc4ccc(Cl)cc4,,Row875,55,0.1019421890377998,out,6
1674,Row1959,Row3492,CHEMBL3764684,,0,267.25,PI-4,IC50,=,3230.0,nM,Nc1nonc1/C(/NC(=N)N2CCCN=C2N)=N\O,,,CHEMBL3767267,"Antagonist activity at human AKT1-PH domain (1 to 121 residues) assessed as reduction of AKT1-PH interaction with PC/PE/PS/PI(3,4,5)P3 after 30 mins by competitive SPR analysis",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3763051,1,Scientific Literature,MedChemComm,2015.0,Nc1nonc1/C(/NC(=N)N2CCCN=C2N)=N\O,,Row3384,87,0.0937805324792862,out,6
1675,Row1960,Row677,CHEMBL1082017,,0,446.5,40,IC50,=,3315.0,nM,N[C@H](CNc1ncc(s1)-c2cc3CCC(=O)Nc3cc2)Cc4ccc(cc4)C(F)(F)F,,,CHEMBL1102921,Inhibition of AKT1 after 10 mins by [gamma33]ATP assay,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1154944,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010.0,N[C@H](CNc1ncc(s1)-c2cc3CCC(=O)Nc3cc2)Cc4ccc(cc4)C(F)(F)F,,Row240,47,0.1164319142699241,out,6
1676,Row1961,Row2129,CHEMBL1258215,,0,384.87,38,IC50,=,3321.0,nM,N[C@H](Cc1ccc(Cl)cc1)C(=O)N2CCN(CC2)c3ccnc4ccnn34,,,CHEMBL1259574,Inhibition of AKT1 by IMAP assay,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1255571,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010.0,N[C@H](Cc1ccc(Cl)cc1)C(=O)N2CCN(CC2)c3ccnc4ccnn34,,Row875,55,0.0987066626548767,out,6
1677,Row1962,Row327,CHEMBL178872,,0,512.62,8e,IC50,=,3323.0,nM,C(c1ccc(cc1)-c2ncc(cc2-c3ccccc3)-c4n[nH]nn4)N5CCC(CC5)c6[nH]c7ccccc7n6,,,CHEMBL832702,Inhibitory concentration against Akt1 kinase,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1141976,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005.0,C(c1ccc(cc1)-c2ncc(cc2-c3ccccc3)-c4n[nH]nn4)N5CCC(CC5)c6[nH]c7ccccc7n6,,Row2123,58,0.2061261981725692,out,6
1678,Row1963,Row71,CHEMBL206708,,0,485.59,22,IC50,=,3340.0,nM,N[C@@H](Cc1c[nH]c2ccccc12)COc3cncc(c3)/C=C/c4cc(ncc4)-n5ccc6ccccc56,,,CHEMBL1049250,Inhibition of Akt,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1154070,1,Scientific Literature,Eur. J. Med. Chem.,2009.0,N[C@@H](Cc1c[nH]c2ccccc12)COc3cncc(c3)/C=C/c4cc(ncc4)-n5ccc6ccccc56,,Row77,56,0.1310692578554153,out,6
1679,Row1964,Row1234,CHEMBL1823631,,0,373.38,3,IC50,=,3380.0,nM,N[C@@H](Cc1ccc(cc1)C(F)(F)F)CNC(=O)c2cc3ccncc3cc2,,,CHEMBL1825378,Inhibition of AKT1,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1821694,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011.0,N[C@@H](Cc1ccc(cc1)C(F)(F)F)CNC(=O)c2cc3ccncc3cc2,,Row240,47,0.0971280932426452,out,6
1680,Row1965,Row481,CHEMBL3684443,,0,505.63,BDBM103156,IC50,=,3400.0,nM,O=C(C1CCCC1)N2CCN(Cc3ccc(cc3)-c4nnc5-c6ccccc6Nc7ncccc7-n54)CC2,,220878.0,CHEMBL3705356,Biochemical Assay: Biochemical assay using Akt AlphaScreen (Amplified Luminescent Proximity Homogeneous Assay) technology.,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638978,37,BindingDB Database,,2013.0,O=C(C1CCCC1)N2CCN(Cc3ccc(cc3)-c4nnc5-c6ccccc6Nc7ncccc7-n54)CC2,,Row2452,66,0.1628294736146927,out,6
1681,Row1966,Row1057,CHEMBL3684445,,0,541.66,BDBM103158,IC50,=,3400.0,nM,O=C(CCc1ccccc1)N2CCN(Cc3ccc(cc3)-c4nnc5-c6ccccc6Nc7ncccc7-n54)CC2,,220880.0,CHEMBL3705356,Biochemical Assay: Biochemical assay using Akt AlphaScreen (Amplified Luminescent Proximity Homogeneous Assay) technology.,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638978,37,BindingDB Database,,2013.0,O=C(CCc1ccccc1)N2CCN(Cc3ccc(cc3)-c4nnc5-c6ccccc6Nc7ncccc7-n54)CC2,,Row2452,66,0.1589310020208358,out,6
1682,Row1967,Row1128,CHEMBL362455,,0,339.44,138,IC50,=,3400.0,nM,CC(C)(N)c1ccc(cc1)-c2nc3ccccc3nc2-c4ccccc4,,,CHEMBL1049250,Inhibition of Akt,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1154070,1,Scientific Literature,Eur. J. Med. Chem.,2009.0,CC(C)(N)c1ccc(cc1)-c2nc3ccccc3nc2-c4ccccc4,,Row31,68,0.2036939114332199,out,6
1683,Row1968,Row1498,CHEMBL3684396,,0,451.53,BDBM103109,IC50,=,3400.0,nM,CC(=O)NC1CN(Cc2ccc(cc2)-c3nnc4-c5ccccc5Nc6ncccc6-n43)CC1,,220831.0,CHEMBL3705356,Biochemical Assay: Biochemical assay using Akt AlphaScreen (Amplified Luminescent Proximity Homogeneous Assay) technology.,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638978,37,BindingDB Database,,2013.0,CC(=O)NC1CN(Cc2ccc(cc2)-c3nnc4-c5ccccc5Nc6ncccc6-n43)CC1,,Row662,76,0.1502213031053543,out,6
1684,Row1969,Row3113,CHEMBL1761067,,0,523.61,1,IC50,=,3400.0,nM,COCCN(CC(O)CN1CC2(CC(=O)c3cc(O)ccc3O2)CCC1)S(=O)(=O)c4c(C)noc4C,,,CHEMBL1764865,Inhibition of AKT1 by IMAP assay,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1759945,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011.0,COCCN(CC(O)CN1CC2(CC(=O)c3cc(O)ccc3O2)CCC1)S(=O)(=O)c4c(C)noc4C,,Row2370,39,0.1184538006782531,out,6
1685,Row1970,Row3281,CHEMBL3639833,,0,583.76,BDBM103171,IC50,=,3400.0,nM,O=S(=O)(CC1CCCCC1)NC2CCN(Cc3ccc(cc3)-c4nnc5-c6ccccc6Nc7ncccc7-n54)CC2,,220893.0,CHEMBL3705356,Biochemical Assay: Biochemical assay using Akt AlphaScreen (Amplified Luminescent Proximity Homogeneous Assay) technology.,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638978,37,BindingDB Database,,2013.0,O=S(=O)(CC1CCCCC1)NC2CCN(Cc3ccc(cc3)-c4nnc5-c6ccccc6Nc7ncccc7-n54)CC2,,Row2452,66,0.1487989127635955,out,6
1686,Row1971,Row3426,CHEMBL3684464,,0,605.72,BDBM103178,IC50,=,3400.0,nM,CC(=O)c1ccc(cc1)S(=O)(=O)NC2CCN(Cc3ccc(cc3)-c4nnc5-c6ccccc6Nc7ncccc7-n45)CC2,,220900.0,CHEMBL3705356,Biochemical Assay: Biochemical assay using Akt AlphaScreen (Amplified Luminescent Proximity Homogeneous Assay) technology.,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638978,37,BindingDB Database,,2013.0,CC(=O)c1ccc(cc1)S(=O)(=O)NC2CCN(Cc3ccc(cc3)-c4nnc5-c6ccccc6Nc7ncccc7-n45)CC2,,Row662,76,0.141172394156456,out,6
1687,Row1973,Row3277,CHEMBL3679730,,0,353.43,BDBM103044,IC50,=,3500.0,nM,CN(C)c1ccc(cc1)-c2nnc3-c4ccccc4Nc5ccccc5-n32,,220766.0,CHEMBL3705356,Biochemical Assay: Biochemical assay using Akt AlphaScreen (Amplified Luminescent Proximity Homogeneous Assay) technology.,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638978,37,BindingDB Database,,2013.0,CN(C)c1ccc(cc1)-c2nnc3-c4ccccc4Nc5ccccc5-n32,,Row3389,81,0.156676173210144,out,6
1688,Row1974,Row3920,CHEMBL2333365,,0,455.51,"28, XL388",IC50,>,3500.0,nM,Cc1c(ccc(c1F)S(C)(=O)=O)C(=O)N2CCOc3ccc(cc3C2)-c4ccc(N)nc4,,,CHEMBL2341972,Inhibition of AKT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL2331117,1,Scientific Literature,J. Med. Chem.,2013.0,Cc1c(ccc(c1F)S(C)(=O)=O)C(=O)N2CCOc3ccc(cc3C2)-c4ccc(N)nc4,,Row3570,86,0.1185830608010292,out,6
1689,Row1975,Row1467,CHEMBL3941846,,0,491.62,BDBM182503,IC50,=,3600.0,nM,CCc1c(N)ncnc1N2CCC(CC2)c3nc(cn3CCN4CCC45COC5)-c6ccc(F)cc6,,329944.0,CHEMBL3887297,"AKT Enzyme Assay: A TTP Mosquito liquid handling instrument is used to place 125 nl of the appropriate concentration of inhibitor in 100% DMSO (for a dose response curve calculation) into each well of a 384-well plate. To this reaction components are added to a final volume of 12.5 .mu.l: 0.1 ng/.mu.l His-AKT (Full Length), (Invitrogen, Part # P2999, Lot #641228C). 160 uM ATP (Fluka, 02055) 1 mM DTT (Sigma, D0632) 1 mM MgCl2 (Sigma, M1028) 1 .mu.M substrate peptide (sequence FITC-AHA-GRPRTSSFAEG-NH2), synthesized by Tufts Peptide Synthesis service. 100 mM HEPES pH 7.5 (Calbiochem, 391338)0.015% Brij-35 (Sigma, B4184)The reaction is incubated for 90 min at 25 C, and then stopped by the addition of 70 .mu.l of Stop buffer (100 mM HEPES pH 7.5, 0.015% Brij-35, 10 mM EDTA (Sigma, E7889)).The plate is read on a Caliper LC 3000 in an Off-Chip mobility shift assay format, using the following parameters for a 12-sipper chip: screening pressure -2.3 psi, upstream voltage -500, and downstream voltage -3000.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3886265,37,BindingDB Database,,2015.0,CCc1c(N)ncnc1N2CCC(CC2)c3nc(cn3CCN4CCC45COC5)-c6ccc(F)cc6,,Row3753,7,0.1319000273942947,out,6
1690,Row1976,Row1472,CHEMBL2036343,,0,294.38,"7, SEF31",IC50,=,3600.0,nM,O=C\1/C(/CSC/C1=C\c2ccccn2)=C/c3ccccn3,,,CHEMBL2344124,Inhibition of recombinant AKT1 (unknown origin) by FRET-based Z'-LYTE assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL2331439,1,Scientific Literature,J. Med. Chem.,2013.0,O=C\1/C(/CSC/C1=C\c2ccccn2)=C/c3ccccn3,,Row1473,59,0.1286784410476684,out,6
1691,Row1977,Row1946,CHEMBL2152253,,0,449.9,32,IC50,>,3600.0,nM,Cc1c(F)cccc1NS(=O)(=O)c2cc(ccc2Cl)-c3cnc(N)c(n3)C(=O)NC,,,CHEMBL2156891,Inhibition of AKT1,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL2150966,1,Scientific Literature,J. Med. Chem.,2012.0,Cc1c(F)cccc1NS(=O)(=O)c2cc(ccc2Cl)-c3cnc(N)c(n3)C(=O)NC,,Row3570,86,0.1099613383412361,out,6
1692,Row1978,Row2071,CHEMBL2152252,,0,453.86,31,IC50,>,3600.0,nM,CNC(=O)c1nc(cnc1N)-c2ccc(Cl)c(c2)S(=O)(=O)Nc3cccc(F)c3F,,,CHEMBL2156891,Inhibition of AKT1,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL2150966,1,Scientific Literature,J. Med. Chem.,2012.0,CNC(=O)c1nc(cnc1N)-c2ccc(Cl)c(c2)S(=O)(=O)Nc3cccc(F)c3F,,Row3570,86,0.1148478388786315,out,6
1693,Row1979,Row2432,CHEMBL3962137,,0,436.52,BDBM182432,IC50,=,3600.0,nM,Nc1ncnc(c1C(N)=O)N2CCC(CC2)c3nc(cn3CCN4CCC4)-c5cocc5,,329873.0,CHEMBL3887297,"AKT Enzyme Assay: A TTP Mosquito liquid handling instrument is used to place 125 nl of the appropriate concentration of inhibitor in 100% DMSO (for a dose response curve calculation) into each well of a 384-well plate. To this reaction components are added to a final volume of 12.5 .mu.l: 0.1 ng/.mu.l His-AKT (Full Length), (Invitrogen, Part # P2999, Lot #641228C). 160 uM ATP (Fluka, 02055) 1 mM DTT (Sigma, D0632) 1 mM MgCl2 (Sigma, M1028) 1 .mu.M substrate peptide (sequence FITC-AHA-GRPRTSSFAEG-NH2), synthesized by Tufts Peptide Synthesis service. 100 mM HEPES pH 7.5 (Calbiochem, 391338)0.015% Brij-35 (Sigma, B4184)The reaction is incubated for 90 min at 25 C, and then stopped by the addition of 70 .mu.l of Stop buffer (100 mM HEPES pH 7.5, 0.015% Brij-35, 10 mM EDTA (Sigma, E7889)).The plate is read on a Caliper LC 3000 in an Off-Chip mobility shift assay format, using the following parameters for a 12-sipper chip: screening pressure -2.3 psi, upstream voltage -500, and downstream voltage -3000.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3886265,37,BindingDB Database,,2015.0,Nc1ncnc(c1C(N)=O)N2CCC(CC2)c3nc(cn3CCN4CCC4)-c5cocc5,,Row1206,41,0.1000599041581153,out,6
1694,Row1980,Row2749,CHEMBL4449288,,0,451.27,A8,IC50,=,3646.0,nM,Cn1ncc(Br)c1-c2coc(c2)C(=O)NC3CNCC3c4ccc(F)c(F)c4,,,CHEMBL4407340,Inhibition of human Akt1 expressed in Escherichia coli using STK Substrate 2-biotin as substrate incubated for 1 hr by HTRF assay,B,BAO_0000019,assay format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL4406807,1,Scientific Literature,J Med Chem,2019.0,Cn1ncc(Br)c1-c2coc(c2)C(=O)NC3CNCC3c4ccc(F)c(F)c4,,Row3848,57,0.086894653737545,out,6
1695,Row1981,Row1393,CHEMBL202972,,0,436.52,9u,IC50,=,3670.0,nM,N[C@@H](Cc1c[nH]c2ccccc12)COc3cc(cnc3)-c4cc(ccc4)Nc5ncccn5,,,CHEMBL862611,Inhibition of Akt1 at 10 uM ATP,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1146102,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006.0,N[C@@H](Cc1c[nH]c2ccccc12)COc3cc(cnc3)-c4cc(ccc4)Nc5ncccn5,,Row1996,15,0.1306294500827789,out,6
1696,Row1982,Row3203,CHEMBL3684538,,0,484.61,BDBM103252,IC50,=,3800.0,nM,C(CNC1(CCC1)c2ccc(cc2)-c3nnc4-c5ccccc5Nc6ncccc6-n34)c7ccccc7,,220966.0,CHEMBL3705356,Biochemical Assay: Biochemical assay using Akt AlphaScreen (Amplified Luminescent Proximity Homogeneous Assay) technology.,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638978,37,BindingDB Database,,2013.0,C(CNC1(CCC1)c2ccc(cc2)-c3nnc4-c5ccccc5Nc6ncccc6-n34)c7ccccc7,,Row3391,71,0.2269990146160125,out,6
1697,Row1983,Row514,CHEMBL1761068,,0,555.65,2,IC50,=,3900.0,nM,Cc1onc(C)c1S(=O)(=O)N(Cc2ccccc2)CC(O)CN3CC4(CC(=O)c5cc(O)ccc5O4)CCC3,,,CHEMBL1764865,Inhibition of AKT1 by IMAP assay,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1759945,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011.0,Cc1onc(C)c1S(=O)(=O)N(Cc2ccccc2)CC(O)CN3CC4(CC(=O)c5cc(O)ccc5O4)CCC3,,Row2370,39,0.1471196264028549,out,6
1698,Row1984,Row2609,CHEMBL1783943,,0,354.36,80,IC50,=,3900.0,nM,CC(C)=CCc1c2oc(cc(=O)c2c(O)cc1O)-c3cc(O)c(O)cc3,,,CHEMBL1918853,Inhibition of GST-tagged PKB/Akt1 incubated for 5 mins before eNOS substrate and ATP addition measured after 30 mins by kinase assay,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1914446,1,Scientific Literature,Eur. J. Med. Chem.,2011.0,CC(C)=CCc1c2oc(cc(=O)c2c(O)cc1O)-c3cc(O)c(O)cc3,,Row2857,89,0.0952937677502632,out,6
